#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.bhaskar.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://voxeurop.eu/en/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ausgamers.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://andoveradvertiser.co.uk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://newportnewstimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kp.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://actu.fr/la-marne/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.madonnahouse.org/restoration/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.neontommy.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.aim.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.larnetimes.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.libourne.fr/information-transversale/publications?tx_news_pi1%5BoverwriteDemand%5D%5Bcategories%5D=112&no_cache=1
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://newarkadvocate.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.uo-unen.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.agefi.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://madeinperpignan.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.delmarvanow.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://winonadailynews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://independent.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.derbytelegraph.co.uk/all-about/burton
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.doncasterfreepress.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lornecombattante.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.drm24.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tronderbladet.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://rathaus.rostock.de/de/rathaus/aktuelles_medien/staedtischer_anzeiger/249145
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pontiacdailyleader.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.courier-journal.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nihrecord.nih.gov/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.loc.gov/chroniclingamerica/lccn/sn85026241/issues
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.yated.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.narodnaobroda.sk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://damp.nsk.hr/arhiva/publication.php?show=archive&idpublication=115
random=RANDOM;all=1;keep_all=1;depth=1;url=https://gallica.bnf.fr/ark:/12148/cb327958186/date
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.knigoboz.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.gaynews.nl/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hebdosregionaux.ca/monteregie/le-courrier-du-sud
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.avtimes.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://raseef22.net/english
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tamilmirror.lk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gaystarnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.klartale.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://amtsavisen.dk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.inlander.com/
#REASON=WAYBACK#random=RANDOM;all=1;keep_all=1;depth=1;url=https://web.archive.org/web/*/http://www.marianne.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://thephenomenonmag.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nv-online.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cdnews.com.tw/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.theguardian.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jewishtimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://maiak.by/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.am.com.mx/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.greaterhoustonweekly.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.greenvilleonline.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gwanbo.mois.go.kr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mauinews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.clarepeople.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.friskbris.fi/index.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://kayhan.ir/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tcs.cam.ac.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://leveller.live/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://savejersey.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cardinalcourieronline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.laregionenlinea.com.mx/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.smokymountainnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sunstar.com.ph/CEBU
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.oclarim.com.mo/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://rdrnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thedailyaztec.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://campinadigital.me/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.altalex.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wakefieldexpress.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://diarioelsolcusco.pe/
#REASON=WAYBACK#random=RANDOM;all=1;keep_all=1;depth=1;url=https://web.archive.org/web/*/https://www.lepoint.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://fritanke.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.logisticsmgmt.in/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://odg.cat/es
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.komanda.com.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.alhayat-j.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mpnnow.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.draytonvalleywesternreview.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://inzhukovskiy.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bergens-tidende.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.newlookmedia.ru/?cat=610&m&author&paged=2
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.chinchillanews.com.au/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://baylorlariat.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://cink.hu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bakercityherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.werra-rundschau.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.hubeidaily.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kibrisgazetesi.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://penge.dk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lefigaro.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dailykesari.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.crikey.com.au/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://metropole.nantes.fr/territoire-institutions/nantes-metropole/journal-nantes-metropole
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.irishcentral.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://caller.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.atzalynas.kedainiai.lm.lt/index.php?id=laikrastis.htm
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.michigansthumb.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pobjeda.co.me/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://actu.fr/le-publicateur-libre/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://avdet.org/ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://eprothomalo.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://opleht.ee/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://sportsbusinessjournal.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://beatricedailysun.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.publico.pt/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pressesnationalesdhaiti.ht/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ciociariaoggi.it/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.elimparcialdenayarit.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.deseret.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://shepvisnyk.com.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bk-brest.by/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://norharatch.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.fightmag.com.au/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nvspb.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.umi.com/pqdauto/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cairn.info/revue-les-cahiers-de-l-orient.htm
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.roraimahoje.com.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.consequence.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sdjewishjournal.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.habex.ru/paper/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.presseocean.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.capitalethiopia.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mcleannews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ouimagazine.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thejewishstar.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://delmarvanow.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cronica.com.ar/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://janamsakshi.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.yenicaggazetesi.com.tr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jutarnji.hr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.diariodeibiza.es/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thetimestribune.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nowthisnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.diariodelaltoaragon.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.granblue.party/builder
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.zite.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.aasanetidende.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.thequint.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.metronews.it/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://mria.zp.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lagazzettadelmezzogiorno.it/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://mandiner.hu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jornada.com.mx/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.vantaanlauri.fi/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://dennikn.sk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.newhavenindependent.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.thespectrum.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.maisfutebol.iol.pt/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://kohsantepheapdaily.com.kh/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://tert.nla.am/mamul/Azatamart/Table.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tolucantimes.info/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.stuff.co.nz/manawatu-standard
random=RANDOM;all=1;keep_all=1;depth=1;url=https://metz.fr/mag/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kilgorenewsherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cqn.com.cn/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mountaintimes.info/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.politika.rs/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.iwgazette.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.xinbao.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.myplainview.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ville-entraigues84.fr/mes-actualites/bulletin-municipal
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://haon.hu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.triplicate.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://globalpost.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://catalog.hathitrust.org/api/volumes/oclc/4904914.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lapoliticaonline.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.krecany.cz/aktuality/starokrecansky-zpravodaj/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dinamani.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bd-pratidin.com/index.php
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.novadnieks.lv/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://serpiente.dgsca.unam.mx/jornada/index.html
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.alkalimaonline.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.bongshomoy.in/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mrt.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.masrawy.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://NCRonline.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.waspada.co.id/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.longislandexchange.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://pridesource.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ldnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cm-melgaco.pt/viver/revista-municipal/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://unherd.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.reveil-vivarais.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.blesk.cz/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tribuneonlineng.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.revistas.usp.br/significacao
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.niusdiario.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://inlotoshino.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.reformer.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jewishjournal.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://slovenski-rod.eu/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.newswiretoday.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.pghcitypaper.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ama-assn.org/amednews/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.beadresearch.org/the-bead-forum-archive/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nhregister.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ziwaphi.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.faz.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.tri-cityherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://heraldodemexico.com.mx/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://staugustine.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.churchnewspaper.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.panorama-sport.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.zdg.md/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://alikonline.ir/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://makronom.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.uradni-list.si/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sameway.com.au/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://islingtontribune.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.houstonchronicle.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://akzia.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://njcb.xhby.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://theathletic.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mun.ca/gazette/index.php
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tribunacatalana.cat/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.fremantleherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pawtuckettimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://aitnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.granadahoy.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ezproxy.library.arizona.edu/login?url=http://search.ebscohost.com/direct.asp?db=aph&jid=%22RDB%22&scope=site
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.la.lv/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.corrieredellosport.it/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.westernnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hiwwe-wie-driwwe.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.wundo.ch/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.nhm.ac.uk/hosted_sites/acarology/saas/ab.html
random=RANDOM;all=1;keep_all=1;depth=1;url=http://0-www.lexisnexis.com.emu.londonmet.ac.uk/uk/legal/api/version1/sf?sfi=GB00STGenSrch&csi=8176&shr=t&ats=t
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.republikcitynews.online/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://moyaua.com/moya-gazeta
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.psu.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.brecorder.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bdnews24.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.chunichi.co.jp/kenmin_fukui/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dailynewstranscript.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://be.wikimedia.org/wiki/Newsletter/2018-05_nieuws
random=RANDOM;all=1;keep_all=1;depth=1;url=http://kylteri.fi/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ChampionNewspapers.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.loc.gov/chroniclingamerica/lccn/sn88086023/issues
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sunstar.com.ph/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.diariosur.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://magyarnemzet.hu/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nv.ua/ukr
random=RANDOM;all=1;keep_all=1;depth=1;url=https://odishasuntimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.farodevigo.es/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hannibal.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nos.nl/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.quintanaroohoy.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://scpnewsletter.blogspot.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.russ.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.post-journal.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nunatsiaq.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thestageman.com/
